track_id,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,liked,disliked,age,gender,mother tongue,file_name,file_path
18,classical,0,1,0,0,0,0,0,0,0,2,1,0,23,0,Russian,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,0,1,1,0,0,2,0,0,27,1,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,1,0,0,1,0,0,3,0,0,33,0,Russian,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,0,1,1,0,0,2,1,0,31,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,2,0,1,23,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,0,0,0,0,0,4,0,0,20,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,1,1,0,0,0,1,0,0,0,3,1,0,20,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,1,0,0,1,0,0,3,0,0,25,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,1,0,1,0,0,4,1,0,27,1,French,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,0,0,1,0,0,4,0,0,43,0,French,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,3,0,0,24,0,Russian,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,1,0,1,0,0,4,0,0,25,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,1,0,0,0,0,0,3,0,0,50,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,3,0,0,33,0,Russian,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,0,0,1,0,0,4,0,0,28,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,5,1,0,73,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,1,0,1,0,0,2,1,0,37,0,German,18.wav,data/Emotify\classical\18.wav
18,classical,1,0,0,0,0,0,1,0,0,2,1,0,31,1,Greek,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,4,0,0,31,1,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,1,0,0,1,0,0,5,1,0,56,0,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,1,0,0,0,0,0,2,0,1,26,0,German,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,4,1,0,25,1,English,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,0,0,0,1,0,0,5,1,0,46,1,Dutch,18.wav,data/Emotify\classical\18.wav
18,classical,0,0,0,1,0,0,1,0,0,4,1,0,26,0,English,18.wav,data/Emotify\classical\18.wav
19,classical,0,0,1,0,1,0,0,0,0,4,1,0,36,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,1,0,0,1,0,0,0,4,1,0,50,1,Italian,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,1,1,0,0,0,0,4,0,0,38,1,Chinese,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,1,0,0,0,0,0,2,1,0,46,1,Greek,19.wav,data/Emotify\classical\19.wav
19,classical,1,0,0,0,1,0,0,0,0,4,1,0,29,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,1,0,0,0,0,3,1,0,26,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,1,1,0,0,0,0,5,1,0,55,0,Dutch,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,0,0,0,0,0,0,2,1,0,23,0,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,0,0,0,0,0,5,1,0,69,1,German,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,1,0,1,0,0,0,0,5,1,0,56,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,1,1,3,0,1,31,0,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,1,0,0,0,0,4,1,0,23,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,0,0,0,1,0,4,1,0,28,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,1,0,0,0,0,2,0,1,23,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,1,0,0,0,0,4,0,0,34,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,0,1,5,0,0,35,0,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,1,0,0,0,0,0,4,1,0,41,1,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,1,1,0,0,0,4,1,0,18,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,0,0,0,0,0,0,5,0,0,44,0,Arabic,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,1,0,0,0,0,4,1,0,25,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,1,0,0,0,0,1,5,0,1,19,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,1,0,0,0,0,4,1,1,25,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,1,0,0,0,1,0,1,0,0,4,1,0,26,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,1,0,0,0,0,2,1,0,31,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,1,1,0,0,0,0,1,0,0,2,0,0,31,1,Greek,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,1,0,0,0,0,1,3,0,0,33,0,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,0,1,0,0,0,1,3,0,0,25,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,1,1,0,0,0,0,4,0,0,27,1,French,19.wav,data/Emotify\classical\19.wav
19,classical,1,1,1,0,0,0,0,0,0,4,0,0,43,0,French,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,0,1,0,0,0,0,5,1,0,73,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,1,0,0,0,0,0,0,0,0,3,0,0,24,0,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,0,0,0,0,0,3,1,0,33,1,German,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,1,1,3,0,1,23,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,1,1,0,0,0,0,3,0,0,50,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,1,0,0,0,0,0,3,0,0,33,0,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,1,0,3,0,0,20,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,1,0,0,0,0,4,1,0,19,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,1,0,0,0,0,1,3,1,0,33,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,1,1,1,0,0,0,0,5,1,0,29,1,Russian,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,1,0,0,0,0,1,5,1,0,56,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,0,0,0,0,0,0,0,4,0,0,31,1,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,1,0,4,0,1,18,0,Swedish,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,0,1,5,0,0,54,0,German,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,1,0,0,0,0,0,0,3,0,0,32,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,1,1,0,0,0,0,5,0,0,46,1,Dutch,19.wav,data/Emotify\classical\19.wav
19,classical,0,0,0,0,0,0,0,0,1,3,0,1,46,0,English,19.wav,data/Emotify\classical\19.wav
19,classical,0,1,1,0,1,0,0,0,0,4,0,0,15,1,English,19.wav,data/Emotify\classical\19.wav
20,classical,0,1,1,0,1,0,0,0,0,4,1,0,50,1,Italian,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,1,0,0,0,0,1,0,4,0,0,38,1,Chinese,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,1,0,0,0,4,1,0,29,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,1,0,0,0,1,0,0,5,1,0,67,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,0,0,0,0,0,4,1,0,62,1,French,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,0,0,0,1,1,3,1,0,33,0,Russian,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,1,0,0,5,0,0,55,0,Dutch,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,1,0,0,0,0,4,0,0,61,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,4,0,0,32,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,1,0,0,0,0,0,0,5,1,0,69,1,German,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,0,0,0,0,1,5,1,0,56,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,1,1,0,0,0,0,2,0,1,23,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,0,0,0,1,1,3,0,1,31,0,Russian,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,1,1,0,0,0,0,4,1,0,26,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,0,0,0,0,1,4,1,0,25,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,5,0,0,35,0,Russian,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,0,0,0,0,1,4,1,0,41,1,Russian,20.wav,data/Emotify\classical\20.wav
20,classical,1,0,1,0,1,0,0,0,0,5,1,1,19,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,5,0,0,44,0,Arabic,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,1,0,0,0,1,1,2,0,0,20,0,Estonian,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,1,1,1,0,0,0,0,2,1,0,31,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,1,1,0,0,0,0,4,0,0,42,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,0,0,1,3,0,0,33,0,Russian,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,1,0,1,0,0,0,0,5,1,0,73,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,0,0,1,3,1,0,25,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,0,0,0,0,0,3,1,0,62,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,1,0,0,0,1,0,0,1,0,4,0,0,43,0,French,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,3,1,0,45,0,Greek,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,3,1,0,33,1,German,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,0,0,0,1,1,4,1,0,27,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,1,0,0,0,0,1,0,0,0,3,1,0,23,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,0,0,0,1,1,3,0,0,33,0,Russian,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,0,0,1,5,1,0,56,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,0,1,0,3,1,0,34,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,1,0,0,0,0,3,0,0,32,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,0,1,0,4,0,0,31,1,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,1,5,0,0,54,0,German,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,4,1,0,18,0,Swedish,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,0,1,0,0,0,0,3,1,0,46,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,0,0,1,0,0,2,1,0,31,1,Greek,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,0,1,0,0,0,0,3,0,0,26,0,English,20.wav,data/Emotify\classical\20.wav
20,classical,1,1,0,0,1,0,0,0,0,2,1,0,22,0,Dutch,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,1,1,0,0,0,0,5,1,0,46,1,Dutch,20.wav,data/Emotify\classical\20.wav
20,classical,0,0,0,1,1,0,0,0,0,2,1,0,46,1,Greek,20.wav,data/Emotify\classical\20.wav
20,classical,0,1,0,1,0,0,0,0,1,4,0,0,15,1,English,20.wav,data/Emotify\classical\20.wav
21,classical,0,0,0,1,1,0,0,0,0,4,1,0,29,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,1,0,0,0,1,0,1,0,0,5,1,0,67,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,1,0,0,0,1,0,1,0,0,4,1,0,26,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,62,1,French,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,1,1,0,0,0,0,5,0,0,55,0,Dutch,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,1,0,1,0,0,0,0,3,1,0,62,0,Dutch,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,0,0,0,0,0,3,1,0,30,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,0,0,0,0,0,5,1,0,33,0,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,1,0,0,0,0,4,0,0,61,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,1,1,0,0,0,0,5,0,0,69,1,German,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,0,0,1,0,0,0,0,5,1,0,56,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,0,0,0,1,1,3,0,1,31,0,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,28,1,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,1,0,1,0,0,0,0,0,0,4,1,0,41,1,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,1,0,0,0,0,0,4,0,0,42,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,1,0,0,1,1,0,0,0,0,5,0,1,19,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,0,0,0,0,1,5,0,1,44,0,Arabic,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,1,0,1,0,0,3,1,0,23,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,1,0,0,0,0,3,1,0,45,0,Greek,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,1,0,1,0,0,0,0,5,0,0,73,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,1,0,0,0,0,0,4,0,1,23,1,German,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,1,1,0,0,0,0,2,0,1,27,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,1,0,0,0,0,3,0,1,25,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,0,0,0,0,1,0,0,2,1,0,31,1,Greek,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,1,1,0,0,0,1,4,0,0,53,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,30,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,1,0,0,0,0,3,0,0,33,0,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,0,0,0,0,0,3,1,0,33,1,German,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,0,0,1,0,0,0,0,5,1,0,54,0,German,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,0,0,0,0,0,0,0,4,1,0,48,1,German,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,0,0,0,0,0,0,0,5,0,0,28,0,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,0,0,1,0,0,0,0,3,1,0,32,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,1,0,1,0,0,0,1,0,0,4,0,0,16,1,Swedish,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,1,1,0,0,0,0,4,0,0,31,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,1,0,0,0,0,3,1,0,46,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,1,0,0,0,1,0,1,0,0,4,1,0,59,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,1,0,0,1,0,0,2,1,0,25,0,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,18,0,Swedish,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,0,0,0,0,1,2,0,1,46,1,Greek,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,1,0,0,0,1,0,2,0,1,22,0,Dutch,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,0,0,0,1,0,0,5,1,0,46,1,Dutch,21.wav,data/Emotify\classical\21.wav
21,classical,1,1,0,0,0,0,1,0,0,5,1,0,51,1,English,21.wav,data/Emotify\classical\21.wav
21,classical,0,1,1,0,1,0,0,0,0,4,1,0,50,1,Italian,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,0,1,1,1,0,0,0,2,0,0,26,1,Russian,21.wav,data/Emotify\classical\21.wav
21,classical,0,0,1,0,1,0,0,0,0,3,0,0,33,0,Russian,21.wav,data/Emotify\classical\21.wav
22,classical,0,0,1,0,1,0,1,0,0,3,1,0,62,0,Dutch,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,0,0,0,0,0,0,0,5,1,0,33,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,1,1,0,0,0,1,4,0,1,23,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,0,0,0,0,1,0,0,5,0,0,56,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,1,0,0,0,0,5,1,0,57,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,0,0,0,0,0,5,0,0,35,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,1,0,0,0,0,3,0,0,26,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,0,0,1,0,0,2,0,0,31,1,Greek,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,1,0,0,0,1,0,0,3,1,0,56,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,0,0,1,0,0,4,0,0,28,1,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,1,0,1,0,0,0,0,5,0,0,73,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,0,0,0,0,1,5,0,0,44,0,Arabic,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,0,0,0,0,0,0,0,4,1,0,48,1,German,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,1,0,0,0,0,0,0,4,0,0,23,1,German,22.wav,data/Emotify\classical\22.wav
22,classical,1,1,0,0,0,0,0,1,0,3,0,1,25,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,0,0,0,0,1,0,0,5,1,0,54,0,German,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,1,0,1,0,0,4,0,0,53,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,0,0,0,1,0,4,0,1,30,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,1,0,0,0,0,3,0,0,20,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,0,1,0,0,1,0,0,3,1,0,33,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,1,0,0,0,0,3,1,0,33,1,German,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,1,0,1,0,0,0,0,3,1,0,22,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,0,0,1,0,0,3,1,0,32,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,1,0,1,0,0,0,0,3,1,0,22,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,0,0,0,1,0,2,0,1,25,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,1,0,1,0,0,5,1,0,62,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,1,0,1,0,0,3,0,0,46,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,0,0,1,0,0,0,0,2,0,1,46,1,Greek,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,0,0,1,1,0,0,0,4,1,0,18,0,Swedish,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,0,0,1,0,0,4,1,0,21,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,1,0,1,0,0,0,0,5,1,0,51,1,English,22.wav,data/Emotify\classical\22.wav
22,classical,1,1,0,0,0,0,1,0,0,5,0,0,46,1,Dutch,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,1,0,1,0,1,0,0,5,1,0,67,0,English,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,1,0,1,0,0,0,0,4,1,0,50,1,Italian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,0,1,1,1,0,2,0,0,26,1,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,1,0,1,0,0,1,0,0,3,1,0,33,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,1,0,0,1,0,1,3,1,0,33,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,0,0,0,0,1,1,0,0,0,4,1,0,26,0,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,1,1,0,0,0,0,0,3,0,0,27,1,Russian,22.wav,data/Emotify\classical\22.wav
22,classical,1,0,0,0,0,0,0,0,0,4,1,0,62,1,French,22.wav,data/Emotify\classical\22.wav
23,classical,0,1,0,0,0,0,0,0,0,3,1,0,26,0,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,4,0,0,61,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,1,0,0,4,1,0,48,1,German,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,1,1,0,0,5,0,0,56,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,1,0,0,0,0,0,0,0,0,3,0,0,24,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,0,0,1,5,0,0,44,0,Arabic,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,5,0,0,57,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,3,1,0,45,0,Greek,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,0,1,0,5,1,0,73,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,3,0,0,56,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,1,0,0,4,0,0,28,1,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,1,0,1,3,1,0,33,0,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,1,0,0,0,0,0,1,0,0,3,1,0,44,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,1,0,0,0,0,0,3,0,0,23,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,3,1,0,25,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,0,1,0,4,1,0,23,1,German,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,1,0,0,0,0,4,0,0,53,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,1,0,0,0,2,1,0,46,1,Greek,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,0,1,0,4,0,1,30,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,1,1,0,0,0,1,0,0,0,3,0,0,28,1,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,3,1,0,33,1,German,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,3,1,0,39,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,1,0,0,0,0,1,1,0,0,5,1,0,51,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,1,1,0,0,2,1,0,25,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,0,0,1,5,0,0,28,0,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,3,1,0,32,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,1,0,0,0,0,0,3,1,0,35,0,Italian,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,3,1,0,46,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,4,1,0,18,0,Swedish,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,4,0,0,31,0,Polish,23.wav,data/Emotify\classical\23.wav
23,classical,1,0,0,0,0,1,1,0,0,4,1,0,59,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,1,1,0,0,4,0,0,31,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,5,1,0,46,1,Dutch,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,1,0,0,0,0,1,3,1,0,33,0,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,1,1,0,0,0,0,0,1,0,3,1,0,33,0,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,1,1,0,0,0,0,1,0,0,5,1,0,67,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,1,1,0,0,0,3,0,0,18,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,1,0,0,3,1,0,58,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,1,0,0,1,1,0,0,4,1,0,23,0,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,1,0,0,1,0,0,0,4,1,0,50,1,Italian,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,1,0,0,1,0,0,3,0,0,27,1,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,4,1,0,62,1,French,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,1,0,0,3,0,0,53,1,English,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,0,0,1,0,5,1,0,33,0,Russian,23.wav,data/Emotify\classical\23.wav
23,classical,0,0,0,0,0,1,1,0,0,4,1,0,23,1,Swedish,23.wav,data/Emotify\classical\23.wav
23,classical,0,1,0,0,0,0,0,0,0,5,0,0,35,0,Russian,23.wav,data/Emotify\classical\23.wav
24,classical,0,0,0,0,0,1,1,0,0,3,0,0,24,1,English,24.wav,data/Emotify\classical\24.wav
24,classical,0,1,0,0,0,1,0,0,0,4,1,0,25,1,Russian,24.wav,data/Emotify\classical\24.wav
